#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 8617, 1,     4.99, 3,   boost,  -15.66,  85838.00, 1377.20,  678.84,  150.89, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.00, 3,   boost,  -15.70,  85817.00, 1379.20,  680.84,  150.73, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.01, 3,   boost,  -15.75,  85808.00, 1380.06,  681.70,  150.57, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.02, 3,   boost,  -15.79,  85784.00, 1382.34,  683.98,  150.42, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.03, 3,   boost,  -15.83,  85761.00, 1384.53,  686.17,  150.25, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.04, 3,   boost,  -15.87,  85748.00, 1385.77,  687.41,  150.09, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.05, 3,   boost,  -15.91,  85737.00, 1386.82,  688.46,  149.93, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.06, 3,   boost,  -15.95,  85724.00, 1388.06,  689.70,  149.77, 23.3, 9.44, 9.50, 9.52
6, 8617, 1,     5.07, 3,   boost,  -15.98,  85724.00, 1388.06,  689.70,  149.61, 23.3, 9.47, 9.50, 9.52
6, 8617, 1,     5.08, 3,   boost,  -16.02,  85710.00, 1389.39,  691.03,  149.45, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     5.09, 3,   boost,  -16.05,  85677.00, 1392.54,  694.18,  149.28, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     5.10, 3,   boost,  -16.08,  85655.00, 1394.64,  696.28,  149.12, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.11, 3,   boost,  -16.12,  85647.00, 1395.40,  697.04,  148.96, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.12, 3,   boost,  -16.15,  85631.00, 1396.93,  698.57,  148.79, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.13, 3,   boost,  -16.17,  85612.00, 1398.74,  700.38,  148.63, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     5.14, 3,   boost,  -16.20,  85596.00, 1400.27,  701.91,  148.47, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.15, 3,   boost,  -16.23,  85576.00, 1402.17,  703.82,  148.30, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.16, 3,   boost,  -16.25,  85565.00, 1403.22,  704.87,  148.14, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.17, 3,   boost,  -16.27,  85553.00, 1404.37,  706.01,  147.98, 23.3, 9.43, 9.50, 9.50
6, 8617, 1,     5.18, 3,   boost,  -16.30,  85553.00, 1404.37,  706.01,  147.81, 23.3, 9.46, 9.50, 9.53
6, 8617, 1,     5.19, 3,   boost,  -16.32,  85535.00, 1406.09,  707.73,  147.65, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     5.20, 3,   boost,  -16.34,  85504.00, 1409.05,  710.69,  147.48, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.21, 3,   boost,  -16.35,  85492.00, 1410.19,  711.84,  147.32, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.22, 3,   boost,  -16.37,  85472.00, 1412.10,  713.75,  147.15, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.23, 3,   boost,  -16.39,  85464.00, 1412.87,  714.51,  146.99, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.24, 3,   boost,  -16.40,  85440.00, 1415.16,  716.81,  146.82, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.25, 3,   boost,  -16.42,  85430.00, 1416.12,  717.76,  146.65, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.26, 3,   boost,  -16.43,  85412.00, 1417.84,  719.48,  146.49, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.27, 3,   boost,  -16.44,  85398.00, 1419.18,  720.82,  146.32, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     5.28, 3,   boost,  -16.45,  85384.00, 1420.52,  722.16,  146.16, 23.3, 9.43, 9.50, 9.50
6, 8617, 1,     5.29, 3,   boost,  -16.46,  85384.00, 1420.52,  722.16,  145.99, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     5.30, 3,   boost,  -16.47,  85362.00, 1422.62,  724.26,  145.82, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.31, 3,   boost,  -16.48,  85338.00, 1424.92,  726.56,  145.66, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     5.32, 3,   boost,  -16.49,  85314.00, 1427.21,  728.85,  145.49, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.33, 3,   boost,  -16.49,  85303.00, 1428.26,  729.91,  145.32, 23.3, 9.47, 9.50, 9.50
6, 8617, 1,     5.34, 3,   boost,  -16.50,  85285.00, 1429.99,  731.63,  145.16, 23.3, 9.46, 9.52, 9.50
6, 8617, 1,     5.35, 3,   boost,  -16.50,  85280.00, 1430.46,  732.11,  144.99, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     5.36, 3,   boost,  -16.50,  85258.00, 1432.57,  734.21,  144.83, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     5.37, 3,   boost,  -16.51,  85244.00, 1433.91,  735.55,  144.66, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     5.38, 3,   boost,  -16.51,  85227.00, 1435.54,  737.18,  144.49, 23.3, 9.46, 9.52, 9.50
6, 8617, 1,     5.39, 5,   coast,  -16.51,  85218.00, 1436.40,  738.04,  144.33, 23.3, 9.44, 9.52, 9.52
6, 8617, 1,     5.39, 5,   coast,  -16.51,  85218.00, 1436.40,  738.04,  144.33, 23.3, 9.44, 9.52, 9.52
6, 8617, 1,     5.40, 5,   coast,  -16.51,  85218.00, 1436.40,  738.04,  144.16, 23.3, 9.46, 9.49, 9.52
6, 8617, 1,     5.41, 5,   coast,  -16.51,  85198.00, 1438.32,  739.96,  143.99, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     5.42, 5,   coast,  -16.51,  85166.00, 1441.38,  743.02,  143.83, 23.3, 9.46, 9.52, 9.50
6, 8617, 1,     5.43, 5,   coast,  -16.51,  85157.00, 1442.24,  743.89,  143.66, 23.3, 9.46, 9.52, 9.50
6, 8617, 1,     5.44, 5,   coast,  -16.50,  85140.00, 1443.87,  745.52,  143.49, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     5.45, 5,   coast,  -16.50,  85129.00, 1444.93,  746.57,  143.33, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     5.46, 5,   coast,  -16.50,  85108.00, 1446.94,  748.58,  143.16, 23.3, 9.49, 9.50, 9.52
6, 8617, 1,     5.47, 5,   coast,  -16.49,  85098.00, 1447.90,  749.54,  142.99, 23.3, 9.46, 9.52, 9.53
6, 8617, 1,     5.48, 5,   coast,  -16.49,  85088.00, 1448.86,  750.50,  142.83, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     5.49, 5,   coast,  -16.48,  85075.00, 1450.11,  751.75,  142.66, 23.3, 9.43, 9.50, 9.50
6, 8617, 1,     5.50, 5,   coast,  -16.47,  85059.00, 1451.64,  753.28,  142.50, 23.3, 9.44, 9.52, 9.52
6, 8617, 1,     5.51, 5,   coast,  -16.47,  85059.00, 1451.64,  753.28,  142.33, 23.3, 9.46, 9.50, 9.53
6, 8617, 1,     5.52, 5,   coast,  -16.46,  85033.00, 1454.13,  755.78,  142.17, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     5.53, 5,   coast,  -16.45,  85013.00, 1456.05,  757.70,  142.00, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     5.54, 5,   coast,  -16.44,  84998.00, 1457.49,  759.13,  141.84, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     5.55, 5,   coast,  -16.43,  84981.00, 1459.12,  760.77,  141.67, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     5.56, 5,   coast,  -16.42,  84968.00, 1460.37,  762.01,  141.51, 23.3, 9.47, 9.50, 9.52
6, 8617, 1,     5.57, 5,   coast,  -16.41,  84951.00, 1462.00,  763.65,  141.34, 23.3, 9.44, 9.52, 9.52
6, 8617, 1,     5.58, 5,   coast,  -16.40,  84935.00, 1463.54,  765.18,  141.18, 23.3, 9.50, 9.50, 9.52
6, 8617, 1,     5.59, 5,   coast,  -16.39,  84926.00, 1464.40,  766.05,  141.01, 23.3, 9.46, 9.50, 9.53
6, 8617, 1,     5.60, 5,   coast,  -16.38,  84908.00, 1466.13,  767.78,  140.85, 23.3, 9.46, 9.49, 9.50
6, 8617, 1,     5.61, 5,   coast,  -16.37,  84893.00, 1467.57,  769.22,  140.68, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     5.62, 5,   coast,  -16.36,  84893.00, 1467.57,  769.22,  140.52, 23.3, 9.46, 9.50, 9.53
6, 8617, 1,     5.63, 5,   coast,  -16.34,  84874.00, 1469.40,  771.04,  140.36, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     5.64, 5,   coast,  -16.33,  84847.00, 1471.99,  773.64,  140.19, 23.3, 9.44, 9.52, 9.52
6, 8617, 1,     5.65, 5,   coast,  -16.32,  84831.00, 1473.53,  775.17,  140.03, 23.3, 9.47, 9.50, 9.52
6, 8617, 1,     5.66, 5,   coast,  -16.31,  84820.00, 1474.59,  776.23,  139.86, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     5.67, 5,   coast,  -16.29,  84805.00, 1476.03,  777.67,  139.70, 23.3, 9.46, 9.52, 9.50
6, 8617, 1,     5.68, 5,   coast,  -16.28,  84794.00, 1477.09,  778.73,  139.54, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     5.69, 5,   coast,  -16.26,  84777.00, 1478.72,  780.37,  139.38, 23.3, 9.46, 9.52, 9.50
6, 8617, 1,     5.70, 5,   coast,  -16.25,  84759.00, 1480.45,  782.10,  139.21, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     5.71, 5,   coast,  -16.24,  84744.00, 1481.90,  783.54,  139.05, 23.3, 9.44, 9.52, 9.52
6, 8617, 1,     5.72, 5,   coast,  -16.22,  84736.00, 1482.67,  784.31,  138.89, 23.3, 9.41, 9.52, 9.52
6, 8617, 1,     5.73, 5,   coast,  -16.21,  84736.00, 1482.67,  784.31,  138.72, 23.3, 9.47, 9.50, 9.53
6, 8617, 1,     5.74, 5,   coast,  -16.19,  84718.00, 1484.40,  786.04,  138.56, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     5.75, 5,   coast,  -16.18,  84685.00, 1487.58,  789.22,  138.40, 23.3, 9.44, 9.50, 9.50
6, 8617, 1,     5.76, 5,   coast,  -16.16,  84674.00, 1488.63,  790.28,  138.24, 23.3, 9.46, 9.52, 9.49
6, 8617, 1,     5.77, 5,   coast,  -16.15,  84654.00, 1490.56,  792.20,  138.08, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     5.78, 5,   coast,  -16.13,  84647.00, 1491.23,  792.88,  137.91, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     5.79, 5,   coast,  -16.11,  84634.00, 1492.49,  794.13,  137.75, 23.3, 9.46, 9.50, 9.53
6, 8617, 1,     5.80, 5,   coast,  -16.10,  84616.00, 1494.22,  795.86,  137.59, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     5.81, 5,   coast,  -16.08,  84603.00, 1495.47,  797.11,  137.43, 23.3, 9.47, 9.50, 9.50
6, 8617, 1,     5.82, 5,   coast,  -16.07,  84587.00, 1497.01,  798.66,  137.27, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     5.83, 5,   coast,  -16.05,  84570.00, 1498.65,  800.29,  137.11, 23.3, 9.44, 9.52, 9.52
6, 8617, 1,     5.84, 5,   coast,  -16.03,  84570.00, 1498.65,  800.29,  136.95, 23.3, 9.46, 9.52, 9.53
6, 8617, 1,     5.85, 5,   coast,  -16.02,  84561.00, 1499.52,  801.16,  136.79, 23.3, 9.46, 9.55, 9.53
6, 8617, 1,     5.86, 5,   coast,  -16.00,  84534.00, 1502.12,  803.76,  136.63, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     5.87, 5,   coast,  -15.99,  84515.00, 1503.95,  805.59,  136.46, 23.3, 9.47, 9.50, 9.52
6, 8617, 1,     5.88, 5,   coast,  -15.97,  84501.00, 1505.30,  806.94,  136.31, 23.3, 9.47, 9.49, 9.50
6, 8617, 1,     5.89, 5,   coast,  -15.95,  84488.00, 1506.56,  808.20,  136.15, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     5.90, 5,   coast,  -15.94,  84467.00, 1508.58,  810.22,  135.99, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     5.91, 5,   coast,  -15.92,  84455.00, 1509.74,  811.38,  135.83, 23.3, 9.46, 9.53, 9.52
6, 8617, 1,     5.92, 5,   coast,  -15.90,  84447.00, 1510.51,  812.15,  135.67, 23.3, 9.44, 9.52, 9.52
6, 8617, 1,     5.93, 5,   coast,  -15.89,  84432.00, 1511.96,  813.60,  135.51, 23.3, 9.47, 9.50, 9.52
6, 8617, 1,     5.94, 5,   coast,  -15.87,  84417.00, 1513.41,  815.05,  135.35, 23.3, 9.44, 9.50, 9.52
6, 8617, 1,     5.95, 5,   coast,  -15.86,  84417.00, 1513.41,  815.05,  135.19, 23.3, 9.46, 9.50, 9.53
6, 8617, 1,     5.96, 5,   coast,  -15.84,  84394.00, 1515.63,  817.27,  135.03, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     5.97, 5,   coast,  -15.82,  84377.00, 1517.27,  818.91,  134.88, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     5.98, 5,   coast,  -15.81,  84360.00, 1518.91,  820.55,  134.72, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     5.99, 5,   coast,  -15.79,  84349.00, 1519.97,  821.61,  134.56, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     6.00, 5,   coast,  -15.77,  84338.00, 1521.03,  822.67,  134.40, 23.3, 9.50, 9.50, 9.53
6, 8617, 1,     6.01, 5,   coast,  -15.76,  84320.00, 1522.77,  824.41,  134.25, 23.3, 9.46, 9.52, 9.53
6, 8617, 1,     6.02, 5,   coast,  -15.74,  84307.00, 1524.03,  825.67,  134.09, 23.3, 9.47, 9.50, 9.52
6, 8617, 1,     6.03, 5,   coast,  -15.73,  84290.00, 1525.67,  827.31,  133.93, 23.3, 9.43, 9.50, 9.50
6, 8617, 1,     6.04, 5,   coast,  -15.71,  84278.00, 1526.83,  828.47,  133.77, 23.3, 9.46, 9.52, 9.50
6, 8617, 1,     6.05, 5,   coast,  -15.69,  84268.00, 1527.79,  829.44,  133.62, 23.3, 9.44, 9.52, 9.52
6, 8617, 1,     6.06, 5,   coast,  -15.68,  84268.00, 1527.79,  829.44,  133.46, 23.3, 9.43, 9.49, 9.53
6, 8617, 1,     6.07, 5,   coast,  -15.66,  84251.00, 1529.44,  831.08,  133.30, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.08, 5,   coast,  -15.65,  84219.00, 1532.53,  834.17,  133.15, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     6.09, 5,   coast,  -15.63,  84212.00, 1533.21,  834.85,  132.99, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     6.10, 5,   coast,  -15.62,  84200.00, 1534.37,  836.01,  132.83, 23.3, 9.46, 9.52, 9.50
6, 8617, 1,     6.11, 5,   coast,  -15.60,  84186.00, 1535.72,  837.36,  132.68, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     6.12, 5,   coast,  -15.59,  84166.00, 1537.66,  839.30,  132.52, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.13, 5,   coast,  -15.57,  84152.00, 1539.01,  840.65,  132.37, 23.3, 9.44, 9.52, 9.52
6, 8617, 1,     6.14, 5,   coast,  -15.56,  84145.00, 1539.69,  841.33,  132.21, 23.3, 9.47, 9.50, 9.50
6, 8617, 1,     6.15, 5,   coast,  -15.54,  84132.00, 1540.95,  842.59,  132.06, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     6.16, 5,   coast,  -15.53,  84122.00, 1541.91,  843.56,  131.90, 23.3, 9.44, 9.50, 9.50
6, 8617, 1,     6.17, 5,   coast,  -15.51,  84122.00, 1541.91,  843.56,  131.75, 23.3, 9.47, 9.50, 9.53
6, 8617, 1,     6.18, 5,   coast,  -15.50,  84104.00, 1543.66,  845.30,  131.59, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     6.19, 5,   coast,  -15.48,  84073.00, 1546.66,  848.30,  131.44, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     6.20, 5,   coast,  -15.47,  84057.00, 1548.21,  849.85,  131.28, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     6.21, 5,   coast,  -15.45,  84041.00, 1549.76,  851.40,  131.12, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     6.22, 5,   coast,  -15.44,  84034.00, 1550.43,  852.08,  130.97, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     6.23, 5,   coast,  -15.42,  84025.00, 1551.31,  852.95,  130.82, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     6.24, 5,   coast,  -15.41,  84007.00, 1553.05,  854.69,  130.66, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     6.25, 5,   coast,  -15.40,  83993.00, 1554.41,  856.05,  130.51, 23.3, 9.46, 9.52, 9.50
6, 8617, 1,     6.26, 5,   coast,  -15.38,  83979.00, 1555.76,  857.41,  130.35, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     6.27, 5,   coast,  -15.37,  83972.00, 1556.44,  858.08,  130.20, 23.3, 9.44, 9.50, 9.50
6, 8617, 1,     6.28, 5,   coast,  -15.36,  83972.00, 1556.44,  858.08,  130.05, 23.3, 9.47, 9.50, 9.52
6, 8617, 1,     6.29, 5,   coast,  -15.34,  83948.00, 1558.77,  860.41,  129.89, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     6.30, 5,   coast,  -15.33,  83928.00, 1560.71,  862.35,  129.74, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     6.31, 5,   coast,  -15.31,  83917.00, 1561.77,  863.42,  129.59, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     6.32, 5,   coast,  -15.30,  83902.00, 1563.23,  864.87,  129.43, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     6.33, 5,   coast,  -15.29,  83886.00, 1564.78,  866.42,  129.28, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     6.34, 5,   coast,  -15.28,  83878.00, 1565.56,  867.20,  129.13, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     6.35, 5,   coast,  -15.26,  83861.00, 1567.21,  868.85,  128.98, 23.3, 9.46, 9.52, 9.50
6, 8617, 1,     6.36, 5,   coast,  -15.25,  83849.00, 1568.37,  870.01,  128.83, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     6.37, 5,   coast,  -15.24,  83829.00, 1570.31,  871.95,  128.67, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     6.38, 5,   coast,  -15.22,  83823.00, 1570.89,  872.54,  128.52, 23.3, 9.43, 9.50, 9.50
6, 8617, 1,     6.39, 5,   coast,  -15.21,  83823.00, 1570.89,  872.54,  128.37, 23.3, 9.47, 9.50, 9.53
6, 8617, 1,     6.40, 5,   coast,  -15.20,  83809.00, 1572.25,  873.89,  128.22, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     6.41, 5,   coast,  -15.19,  83782.00, 1574.87,  876.52,  128.06, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     6.42, 5,   coast,  -15.17,  83768.00, 1576.23,  877.87,  127.91, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     6.43, 5,   coast,  -15.16,  83759.00, 1577.11,  878.75,  127.76, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     6.44, 5,   coast,  -15.15,  83748.00, 1578.17,  879.82,  127.61, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     6.45, 5,   coast,  -15.14,  83730.00, 1579.92,  881.57,  127.46, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     6.46, 5,   coast,  -15.13,  83718.00, 1581.09,  882.73,  127.31, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     6.47, 5,   coast,  -15.12,  83705.00, 1582.35,  883.99,  127.16, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     6.48, 5,   coast,  -15.10,  83696.00, 1583.23,  884.87,  127.01, 23.3, 9.46, 9.50, 9.52
6, 8617, 1,     6.49, 5,   coast,  -15.09,  83675.00, 1585.27,  886.91,  126.86, 23.3, 9.44, 9.52, 9.52
6, 8617, 1,     6.50, 5,   coast,  -15.08,  83675.00, 1585.27,  886.91,  126.70, 23.3, 9.44, 9.49, 9.52
6, 8617, 1,     6.51, 5,   coast,  -15.07,  83665.00, 1586.24,  887.88,  126.55, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.52, 5,   coast,  -15.06,  83640.00, 1588.67,  890.31,  126.40, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.53, 5,   coast,  -15.05,  83625.00, 1590.13,  891.77,  126.25, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.54, 5,   coast,  -15.04,  83608.00, 1591.78,  893.42,  126.10, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.55, 5,   coast,  -15.02,  83601.00, 1592.46,  894.10,  125.95, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.56, 5,   coast,  -15.01,  83582.00, 1594.31,  895.95,  125.80, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.57, 5,   coast,  -15.00,  83569.00, 1595.58,  897.22,  125.65, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.58, 5,   coast,  -14.99,  83562.00, 1596.26,  897.90,  125.50, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.59, 5,   coast,  -14.98,  83552.00, 1597.23,  898.87,  125.35, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.60, 5,   coast,  -14.97,  83536.00, 1598.79,  900.43,  125.20, 23.3, 9.43, 9.50, 9.50
6, 8617, 1,     6.61, 5,   coast,  -14.96,  83536.00, 1598.79,  900.43,  125.05, 23.3, 9.47, 9.50, 9.53
6, 8617, 1,     6.62, 5,   coast,  -14.95,  83516.00, 1600.73,  902.38,  124.90, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     6.63, 5,   coast,  -14.94,  83496.00, 1602.68,  904.32,  124.75, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.64, 5,   coast,  -14.93,  83480.00, 1604.24,  905.88,  124.60, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.65, 5,   coast,  -14.92,  83470.00, 1605.21,  906.85,  124.45, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.66, 5,   coast,  -14.91,  83455.00, 1606.67,  908.32,  124.31, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.67, 5,   coast,  -14.90,  83441.00, 1608.04,  909.68,  124.16, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.68, 5,   coast,  -14.89,  83434.00, 1608.72,  910.36,  124.01, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.69, 5,   coast,  -14.88,  83421.00, 1609.99,  911.63,  123.86, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.70, 5,   coast,  -14.87,  83408.00, 1611.25,  912.89,  123.71, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.71, 5,   coast,  -14.86,  83394.00, 1612.62,  914.26,  123.56, 23.3, 9.43, 9.50, 9.52
6, 8617, 1,     6.72, 5,   coast,  -14.85,  83394.00, 1612.62,  914.26,  123.41, 23.3, 9.47, 9.50, 9.53
6, 8617, 1,     6.73, 5,   coast,  -14.84,  83382.00, 1613.79,  915.43,  123.27, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     6.74, 5,   coast,  -14.83,  83357.00, 1616.22,  917.87,  123.12, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.75, 5,   coast,  -14.82,  83341.00, 1617.78,  919.43,  122.97, 23.3, 9.47, 9.53, 9.53
6, 8617, 1,     6.76, 5,   coast,  -14.81,  83331.00, 1618.76,  920.40,  122.82, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.77, 5,   coast,  -14.80,  83319.00, 1619.93,  921.57,  122.67, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.78, 5,   coast,  -14.79,  83305.00, 1621.29,  922.94,  122.52, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.79, 5,   coast,  -14.78,  83294.00, 1622.37,  924.01,  122.38, 23.3, 9.46, 9.52, 9.52
6, 8617, 1,     6.80, 5,   coast,  -14.77,  83276.00, 1624.12,  925.77,  122.23, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.81, 5,   coast,  -14.76,  83267.00, 1625.00,  926.64,  122.08, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.82, 5,   coast,  -14.75,  83256.00, 1626.08,  927.72,  121.93, 23.3, 9.44, 9.50, 9.50
6, 8617, 1,     6.83, 5,   coast,  -14.74,  83256.00, 1626.08,  927.72,  121.79, 23.3, 9.47, 9.50, 9.52
6, 8617, 1,     6.84, 5,   coast,  -14.73,  83243.00, 1627.34,  928.99,  121.64, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.85, 5,   coast,  -14.72,  83217.00, 1629.88,  931.52,  121.49, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.86, 5,   coast,  -14.71,  83205.00, 1631.05,  932.70,  121.34, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.87, 5,   coast,  -14.70,  83189.00, 1632.62,  934.26,  121.20, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.88, 5,   coast,  -14.69,  83173.00, 1634.18,  935.82,  121.05, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.89, 5,   coast,  -14.68,  83164.00, 1635.06,  936.70,  120.90, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.90, 5,   coast,  -14.67,  83154.00, 1636.03,  937.68,  120.76, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.91, 5,   coast,  -14.66,  83145.00, 1636.91,  938.56,  120.61, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.92, 5,   coast,  -14.65,  83130.00, 1638.38,  940.02,  120.46, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.93, 5,   coast,  -14.64,  83126.00, 1638.77,  940.41,  120.32, 23.3, 9.43, 9.50, 9.52
6, 8617, 1,     6.94, 5,   coast,  -14.63,  83126.00, 1638.77,  940.41,  120.17, 23.3, 9.47, 9.50, 9.52
6, 8617, 1,     6.95, 5,   coast,  -14.62,  83100.00, 1641.31,  942.95,  120.03, 23.3, 9.46, 9.50, 9.50
6, 8617, 1,     6.96, 5,   coast,  -14.61,  83079.00, 1643.36,  945.01,  119.88, 23.3, 9.47, 9.52, 9.53
6, 8617, 1,     6.97, 5,   coast,  -14.60,  83072.00, 1644.05,  945.69,  119.73, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.98, 5,   coast,  -14.59,  83051.00, 1646.10,  947.74,  119.59, 23.3, 9.47, 9.52, 9.52
6, 8617, 1,     6.99, 5,   coast,  -14.58,  83043.00, 1646.88,  948.53,  119.44, 23.3, 9.47, 9.52, 9.52
